,Left Hand Side,Right Hand Side,Support,Confidence,Lifts
1461,pip fruit,ice cream,0.002308876346844536,0.07377049180327869,3.0269197584124243
1462,pip fruit,ice cream,0.002052334530528476,0.06557377049180327,3.5014596900965635
1463,ice cream,whipped/sour cream,0.0028219599794766545,0.1964285714285714,3.358239348370927
1464,liquor,soda,0.002052334530528476,0.07766990291262135,3.3639697950377556
1465,canned beer,salty snack,0.002308876346844536,0.09375,3.205592105263158
1466,root vegetables,pastry,0.0033350436121087736,0.07027027027027026,3.0100386100386096
1467,canned beer,root vegetables,0.002565418163160595,0.10416666666666666,3.0529448621553885
1468,canned beer,salty snack,0.002308876346844536,0.09375,3.0969279661016946
1469,canned beer,root vegetables,0.002052334530528476,0.08333333333333333,4.010288065843621
1470,pastry,canned beer,0.0028219599794766545,0.2037037037037037,3.0306757138818208
1471,pip fruit,soda,0.002052334530528476,0.06557377049180327,3.079597076831917
1472,root vegetables,soda,0.0030785017957927143,0.06486486486486487,3.046304135460762
1473,soda,tropical fruit,0.0028219599794766545,0.05164319248826291,3.0045546913320718
1474,canned beer,specialty chocolate,0.002052334530528476,0.14814814814814814,7.403608736942069
1475,newspapers,oil,0.002308876346844536,0.08181818181818183,4.037054085155352
1476,newspapers,salty snack,0.002565418163160595,0.09090909090909091,3.1084529505582137
1477,newspapers,salty snack,0.0028219599794766545,0.09999999999999999,3.303389830508474
1478,shopping bags,soda,0.00513083632632119,0.15267175572519084,3.067600535138113
1479,canned beer,pork,0.002565418163160595,0.23255813953488372,4.900062853551225
1480,canned beer,whole milk,0.002565418163160595,0.23255813953488372,3.4732246279960792
1481,shopping bags,oil,0.002052334530528476,0.061068702290076333,3.0132379940090828
1482,canned beer,soda,0.002308876346844536,0.20930232558139536,3.237541528239203
1483,canned beer,whole milk,0.0030785017957927143,0.27906976744186046,3.0556571727201463
1484,pork,salty snack,0.002052334530528476,0.2424242424242424,3.499887766554433
1485,spread cheese,canned beer,0.002052334530528476,0.2857142857142857,4.25081788440567
1486,pork,pastry,0.0035915854284248334,0.15217391304347827,3.259197324414716
1487,canned beer,pastry,0.002308876346844536,0.060810810810810814,4.158605974395448
1488,pork,canned beer,0.002052334530528476,0.5,3.0263975155279503
1489,processed cheese,whole milk,0.004361210877373012,0.11333333333333334,3.2012560386473434
1490,root vegetables,whole milk,0.0030785017957927143,0.06486486486486487,3.0834541858932107
1491,white wine,root vegetables,0.002308876346844536,0.2727272727272727,3.003081664098613
1492,salty snack,root vegetables,0.002308876346844536,0.14285714285714288,3.0100386100386105
1493,root vegetables,salty snack,0.0033350436121087736,0.07027027027027026,3.043483483483483
1494,soda,root vegetables,0.0028219599794766545,0.05164319248826291,3.798210647532996
1495,canned beer,soda,0.002565418163160595,0.06756756756756757,3.29222972972973
1496,shopping bags,soda,0.002308876346844536,0.06870229007633588,3.3475190839694657
1497,shopping bags,whole milk,0.004361210877373012,0.1297709923664122,3.8321767291232933
1498,tropical fruit,canned beer,0.002565418163160595,0.15625,3.015160891089109
1499,whipped/sour cream,salty snack,0.002052334530528476,0.07272727272727272,3.1498989898989898
1500,canned beer,tropical fruit,0.002052334530528476,0.05405405405405405,3.0985691573926863
1501,seasonal products,soda,0.002052334530528476,0.0792079207920792,4.41074964639321
1502,seasonal products,whole milk,0.002308876346844536,0.08910891089108912,3.1013083451202266
1503,shopping bags,soda,0.002052334530528476,0.2105263157894737,3.8527304175932793
1504,turkey,whole milk,0.002052334530528476,0.10256410256410255,4.648777579010137
1505,specialty bar,whole milk,0.002052334530528476,0.19999999999999998,5.413888888888888
1506,waffles,whipped/sour cream,0.002565418163160595,0.47619047619047616,3.078259496169944
1507,canned fish,root vegetables,0.002052334530528476,0.3076923076923077,3.3880921338548458
1508,canned vegetables,whole milk,0.002052334530528476,0.09999999999999999,3.248333333333333
1509,cat food,tropical fruit,0.002052334530528476,0.38095238095238093,3.2708202223620724
1510,cat food,curd,0.002052334530528476,0.3076923076923077,6.15069033530572
1511,cat food,frankfurter,0.002565418163160595,0.05847953216374269,3.3036698025256377
1512,frankfurter,other vegetables,0.0028219599794766545,0.3928571428571428,3.2651538227231187
1513,frankfurter,soda,0.002052334530528476,0.2857142857142857,3.5132942767012167
1514,cat food,root vegetables,0.002565418163160595,0.05847953216374269,3.1226467996475202
1515,cat food,other vegetables,0.002308876346844536,0.05263157894736842,3.3089983022071303
1516,cat food,other vegetables,0.0030785017957927143,0.07017543859649122,3.419298245614035
1517,cat food,whole milk,0.002308876346844536,0.05263157894736842,3.3089983022071303
1518,cat food,whole milk,0.0028219599794766545,0.06432748538011696,3.531669549460506
1519,cat food,whole milk,0.002052334530528476,0.5714285714285714,3.200328407224959
1520,cat food,root vegetables,0.002565418163160595,0.05847953216374269,3.2106086813277326
1521,cat food,whole milk,0.002052334530528476,0.7272727272727273,3.8001462344625883
1522,onions,other vegetables,0.002052334530528476,0.38095238095238093,4.102078400420942
1523,onions,soda,0.002052334530528476,0.38095238095238093,3.068083431719795
1524,cat food,whole milk,0.0028219599794766545,0.06432748538011696,3.799220272904483
1525,cat food,tropical fruit,0.0033350436121087736,0.07602339181286549,3.2564745196324143
1526,cat food,other vegetables,0.0048742945100051305,0.4318181818181818,3.5889707307617758
1527,cat food,whole milk,0.0030785017957927143,0.07017543859649122,3.964403763030765
1528,cat food,sugar,0.002052334530528476,0.08510638297872339,4.04566683964712
1529,cat food,rolls/buns,0.0035915854284248334,0.2641509433962264,3.207664726973491
1530,whole milk,sugar,0.002052334530528476,0.08421052631578947,3.0967229394240317
1531,cat food,shopping bags,0.002308876346844536,0.05263157894736842,3.419298245614035
1532,cat food,tropical fruit,0.002308876346844536,0.16981132075471697,3.107626893436088
1533,cat food,whole milk,0.004617752693689072,0.33962264150943394,3.1746979774670825
1534,sugar,whole milk,0.002052334530528476,0.47058823529411764,3.124962421084277
1535,chewing gum,whole milk,0.0028219599794766545,0.0632183908045977,3.1592985558502793
1536,chewing gum,whole milk,0.002308876346844536,0.15517241379310345,3.1018567639257295
1537,chewing gum,soda,0.002052334530528476,0.31999999999999995,3.282526315789473
1538,chewing gum,whole milk,0.002565418163160595,0.05747126436781609,3.2944557133198105
1539,chewing gum,frankfurter,0.002052334530528476,0.18604651162790697,4.422007941009643
1540,chewing gum,shopping bags,0.002308876346844536,0.05172413793103449,3.6658307210031356
1541,chewing gum,citrus fruit,0.0030785017957927143,0.20689655172413796,3.552787482910528
1542,chewing gum,root vegetables,0.002308876346844536,0.05172413793103449,5.1697612732095495
1543,chewing gum,whole milk,0.0035915854284248334,0.08045977011494254,3.733716475095786
1544,chewing gum,whole milk,0.002052334530528476,0.13793103448275862,3.3814790717848626
1545,chewing gum,root vegetables,0.002308876346844536,0.05172413793103449,3.305257207461843
1546,chewing gum,rolls/buns,0.0035915854284248334,0.08045977011494254,4.073145245559039
1547,chewing gum,root vegetables,0.002308876346844536,0.05172413793103449,4.114707952146376
1548,chewing gum,domestic eggs,0.002052334530528476,0.13793103448275862,3.181391552744338
1549,chewing gum,tropical fruit,0.002308876346844536,0.05172413793103449,4.032413793103449
1550,chewing gum,tropical fruit,0.002052334530528476,0.36363636363636365,3.1221465758910694
1551,chewing gum,whole milk,0.002052334530528476,0.11428571428571428,3.0936507936507933
1552,chewing gum,hamburger meat,0.002052334530528476,0.13793103448275862,3.0375998441457237
1553,chewing gum,pastry,0.002052334530528476,0.27586206896551724,3.0290432248664403
1554,chewing gum,whole milk,0.002052334530528476,0.09999999999999999,3.303389830508474
1555,chewing gum,whole milk,0.002308876346844536,0.05172413793103449,3.600369458128079
1556,chewing gum,pip fruit,0.002308876346844536,0.23076923076923078,3.1898527004909987
1557,chewing gum,whipped/sour cream,0.002052334530528476,0.2051282051282051,3.063562235976028
1558,chewing gum,whipped/sour cream,0.002308876346844536,0.05172413793103449,3.305257207461843
1559,citrus fruit,pastry,0.002052334530528476,0.0879120879120879,3.2328426290690437
1560,citrus fruit,shopping bags,0.002052334530528476,0.0879120879120879,3.7247969421882465
1561,citrus fruit,whole milk,0.002565418163160595,0.10989010989010989,3.3728476248161283
1562,citrus fruit,pip fruit,0.002308876346844536,0.09890109890109891,4.283516483516483
1563,citrus fruit,pastry,0.002308876346844536,0.09890109890109891,3.706889264581573
1564,citrus fruit,newspapers,0.002052334530528476,0.0879120879120879,3.2950126796280643
1565,shopping bags,newspapers,0.002052334530528476,0.10389610389610388,3.6159554730983294
1566,chicken,newspapers,0.0028219599794766545,0.09090909090909091,3.163961038961039
1567,pastry,citrus fruit,0.002308876346844536,0.10975609756097562,3.216761415734459
1568,citrus fruit,shopping bags,0.002052334530528476,0.0879120879120879,3.3928843433793925
1569,whole milk,shopping bags,0.00538737814263725,0.10769230769230768,3.0419175027870677
1570,curd,root vegetables,0.002052334530528476,0.13114754098360654,3.7867638129933208
1571,curd,shopping bags,0.002052334530528476,0.13114754098360654,5.216460354633656
1572,chicken,newspapers,0.002052334530528476,0.06611570247933884,3.3910395824271427
1573,curd,tropical fruit,0.002308876346844536,0.14754098360655737,3.3830279652844744
1574,curd,shopping bags,0.0033350436121087736,0.21311475409836064,3.0997063861022753
1575,shopping bags,whole milk,0.0038481272447408927,0.1948051948051948,3.0618977796397147
1576,dessert,other vegetables,0.002052334530528476,0.2857142857142857,3.0765588003157065
1577,dessert,rolls/buns,0.002308876346844536,0.32142857142857145,3.9032042723631513
1578,dessert,root vegetables,0.002052334530528476,0.2857142857142857,5.085453359425962
1579,chicken,fruit/vegetable juice,0.002052334530528476,0.13114754098360654,3.2151768223528197
1580,chicken,newspapers,0.002308876346844536,0.14754098360655737,4.915510718789407
1581,chicken,newspapers,0.002308876346844536,0.14754098360655737,3.125623663578047
1582,whole milk,shopping bags,0.0038481272447408927,0.07692307692307691,3.0596546310832022
1583,soda,frankfurter,0.002052334530528476,0.061068702290076333,3.1321815990357575
1584,frankfurter,white bread,0.002052334530528476,0.125,3.4313380281690145
1585,frankfurter,white bread,0.002565418163160595,0.15625,4.14328231292517
1586,frankfurter,soda,0.002052334530528476,0.125,4.026859504132232
1587,frozen vegetables,hamburger meat,0.002052334530528476,0.15999999999999998,3.523615819209039
1588,frozen vegetables,whole milk,0.002052334530528476,0.15999999999999998,4.02374193548387
1589,chicken,newspapers,0.002565418163160595,0.06060606060606061,3.634498834498835
1590,chicken,root vegetables,0.002308876346844536,0.12676056338028172,3.272269377856544
1591,pork,soda,0.002052334530528476,0.13793103448275862,3.1259021651964716
1592,chicken,whipped/sour cream,0.002052334530528476,0.06611570247933884,3.304089849544395
1593,chicken,root vegetables,0.002052334530528476,0.05298013245033112,3.5606302808860466
1594,grapes,soda,0.002052334530528476,0.25806451612903225,3.1732980563752924
1595,chicken,newspapers,0.002052334530528476,0.25,4.369955156950673
1596,chicken,hard cheese,0.0028219599794766545,0.0728476821192053,3.2268211920529803
1597,chicken,root vegetables,0.002308876346844536,0.059602649006622516,3.630173841059603
1598,chicken,root vegetables,0.002565418163160595,0.3125,3.441031073446328
1599,chicken,long life bakery product,0.002052334530528476,0.08695652173913043,3.2908400168847614
1600,chicken,whipped/sour cream,0.0028219599794766545,0.0728476821192053,3.1204424714358487
1601,chicken,soda,0.002308876346844536,0.14754098360655737,3.042935206869633
1602,root vegetables,soda,0.002052334530528476,0.08421052631578947,3.067781603541564
1603,chicken,newspapers,0.0033350436121087736,0.10743801652892562,3.4048242961768462
1604,soda,oil,0.002052334530528476,0.061068702290076333,3.0518692503425324
1605,chicken,onions,0.002565418163160595,0.06060606060606061,3.028749028749029
1606,chicken,root vegetables,0.0030785017957927143,0.07947019867549669,3.037008180755746
1607,pastry,waffles,0.002565418163160595,0.12195121951219513,3.211931443638761
1608,pastry,waffles,0.0028219599794766545,0.13414634146341464,5.68372216330859
1609,pork,tropical fruit,0.002052334530528476,0.13793103448275862,3.0899722552516846
1610,chicken,root vegetables,0.0035915854284248334,0.08484848484848485,3.2425430778371958
1611,root vegetables,white bread,0.002308876346844536,0.09473684210526316,4.196411483253589
1612,shopping bags,whole milk,0.002052334530528476,0.10389610389610388,3.0680834317197947
1613,chicken,tropical fruit,0.002052334530528476,0.08695652173913043,4.133616118769884
1614,whipped/sour cream,waffles,0.002052334530528476,0.11594202898550725,3.0536623580101843
1615,other vegetables,citrus fruit,0.0028219599794766545,0.07333333333333333,3.040992907801418
1616,ham,whole milk,0.002052334530528476,0.31999999999999995,3.4648888888888885
1617,hamburger meat,whole milk,0.002052334530528476,0.3333333333333333,3.609259259259259
1618,oil,citrus fruit,0.0033350436121087736,0.059907834101382486,5.838018433179723
1619,citrus fruit,whole milk,0.002308876346844536,0.12162162162162163,4.017636280348145
1620,citrus fruit,specialty chocolate,0.002308876346844536,0.12162162162162163,4.430664309168982
1621,citrus fruit,whole milk,0.002052334530528476,0.1081081081081081,3.6328052190121154
1622,coffee,whole milk,0.0033350436121087736,0.29545454545454547,3.3972914990614105
1623,coffee,pip fruit,0.002308876346844536,0.20454545454545459,3.6077745783628146
1624,frankfurter,grapes,0.002308876346844536,0.13432835820895522,6.018528049408132
1625,margarine,frankfurter,0.002052334530528476,0.17021276595744678,3.0859970311726865
1626,frankfurter,yogurt,0.002052334530528476,0.11940298507462685,3.2547750756705978
1627,other vegetables,frankfurter,0.0033350436121087736,0.08666666666666667,3.1870440251572325
1628,rolls/buns,frankfurter,0.0030785017957927143,0.0821917808219178,3.0224864306022226
1629,frankfurter,chocolate,0.002308876346844536,0.28125000000000006,3.2531528189910985
1630,soda,frankfurter,0.0033350436121087736,0.11304347826086956,3.641681638519583
1631,grapes,pip fruit,0.002052334530528476,0.34782608695652173,5.174908728841686
1632,grapes,soda,0.002308876346844536,0.391304347826087,3.2661763336747045
1633,grapes,rolls/buns,0.002308876346844536,0.391304347826087,3.5145261470647164
1634,grapes,soda,0.002052334530528476,0.34782608695652173,3.5679633867276888
1635,other vegetables,hard cheese,0.002052334530528476,0.05333333333333333,3.584367816091954
1636,rolls/buns,hard cheese,0.002052334530528476,0.0547945205479452,3.682569674067076
1637,oil,pastry,0.002052334530528476,0.27586206896551724,3.854158942034359
1638,oil,pork,0.002308876346844536,0.3103448275862069,5.574765612585412
1639,other vegetables,rolls/buns,0.002565418163160595,0.06666666666666667,3.289451476793249
1640,oil,tropical fruit,0.002308876346844536,0.3103448275862069,3.3981015110422317
1641,other vegetables,whole milk,0.0035915854284248334,0.09333333333333334,3.0831638418079095
1642,other vegetables,whole milk,0.002052334530528476,0.05333333333333333,3.0129468599033817
1643,other vegetables,specialty chocolate,0.002052334530528476,0.05333333333333333,3.3531182795698924
1644,pork,pip fruit,0.002565418163160595,0.2272727272727273,3.381332408049966
1645,rolls/buns,white bread,0.002052334530528476,0.0547945205479452,3.337328767123288
1646,root vegetables,whipped/sour cream,0.002052334530528476,0.10256410256410255,3.359620771385477
1647,pip fruit,soda,0.002052334530528476,0.10666666666666666,3.4362534435261707
1648,pip fruit,waffles,0.002052334530528476,0.10666666666666666,4.519420289855073
1649,root vegetables,waffles,0.002052334530528476,0.10256410256410255,4.121596616441977
1650,rolls/buns,sliced cheese,0.002308876346844536,0.06164383561643836,3.337328767123288
1651,soda,waffles,0.002308876346844536,0.0782608695652174,3.1449574181981177
1652,white bread,rolls/buns,0.0028219599794766545,0.36666666666666664,3.2932411674347155
1653,root vegetables,soda,0.002052334530528476,0.10256410256410255,4.2083670715249655
1654,root vegetables,waffles,0.002308876346844536,0.11538461538461539,4.888795986622074
1655,sausage,waffles,0.002308876346844536,0.09677419354838711,4.100280504908836
1656,soda,waffles,0.002565418163160595,0.08695652173913043,3.6843100189035916
1657,cream cheese,hamburger meat,0.002052334530528476,0.14545454545454545,3.203287108371854
1658,cream cheese,whole milk,0.002052334530528476,0.14545454545454545,3.3748917748917746
1659,cream cheese,root vegetables,0.002052334530528476,0.14545454545454545,3.258516196447231
1660,curd,pastry,0.002308876346844536,0.09,3.373269230769231
1661,curd,whole milk,0.002308876346844536,0.09,3.0243103448275863
1662,tropical fruit,pip fruit,0.002052334530528476,0.5333333333333333,3.126215538847118
1663,detergent,whole milk,0.0028219599794766545,0.5789473684210527,3.025116410328771
1664,tropical fruit,whole milk,0.002308876346844536,0.28125000000000006,3.0453125000000005
1665,shopping bags,newspapers,0.002052334530528476,0.4444444444444444,3.1787971457696225
1666,citrus fruit,other vegetables,0.002052334530528476,0.08510638297872339,3.2523988318731742
1667,citrus fruit,whipped/sour cream,0.002565418163160595,0.06535947712418301,3.069533034097173
1668,flour,tropical fruit,0.002308876346844536,0.06338028169014086,3.127295418078089
1669,frankfurter,pastry,0.002308876346844536,0.07758620689655173,4.582288401253918
1670,grapes,frankfurter,0.0030785017957927143,0.056074766355140186,3.8347270044269552
1671,frankfurter,grapes,0.002308876346844536,0.07758620689655173,3.476218787158145
1672,frankfurter,tropical fruit,0.002052334530528476,0.06896551724137931,4.556399766218585
1673,grapes,frankfurter,0.0030785017957927143,0.056074766355140186,3.5832694959399416
1674,frankfurter,citrus fruit,0.002052334530528476,0.6666666666666666,3.594283079760258
1675,citrus fruit,frankfurter,0.002052334530528476,0.17777777777777776,3.2231524547803616
1676,frankfurter,soda,0.002052334530528476,0.06896551724137931,3.3188590889740315
1677,white wine,frankfurter,0.002308876346844536,0.05232558139534884,3.9993160054719565
1678,frankfurter,salty snack,0.002308876346844536,0.07758620689655173,3.360344827586207
1679,whipped/sour cream,frankfurter,0.0028219599794766545,0.09565217391304347,3.0814229249011853
1680,frankfurter,soda,0.002052334530528476,0.06896551724137931,3.0205346764819834
1681,frankfurter,soda,0.0028219599794766545,0.09482758620689655,3.6239012846517915
1682,specialty chocolate,frankfurter,0.0033350436121087736,0.05701754385964912,3.643514524014955
1683,frankfurter,specialty chocolate,0.002565418163160595,0.08620689655172414,5.419911012235818
1684,citrus fruit,other vegetables,0.0033350436121087736,0.0849673202614379,3.066690873880416
1685,root vegetables,frozen vegetables,0.002308876346844536,0.05056179775280899,3.284831460674157
1686,grapes,whole milk,0.002052334530528476,0.17777777777777776,3.2231524547803616
1687,pip fruit,pastry,0.002052334530528476,0.06015037593984962,3.552517657780815
1688,shopping bags,pastry,0.002052334530528476,0.057971014492753624,3.4238032498902062
1689,citrus fruit,meat,0.002052334530528476,0.07547169811320754,3.232842629069044
1690,pickled vegetables,whole milk,0.002052334530528476,0.06153846153846154,3.9324085750315256
1691,pot plants,citrus fruit,0.002052334530528476,0.06896551724137931,5.600574712643678
1692,citrus fruit,root vegetables,0.002052334530528476,0.07547169811320754,4.02998190746963
1693,citrus fruit,salty snack,0.002052334530528476,0.07547169811320754,3.2687631027253667
1694,ham,pastry,0.002308876346844536,0.14516129032258066,3.1090038993264804
1695,pastry,soda,0.0028219599794766545,0.07586206896551724,3.3225881441301817
1696,whipped/sour cream,soda,0.002052334530528476,0.06956521739130435,3.046800195407914
1697,hamburger meat,oil,0.002052334530528476,0.1095890410958904,5.476642079381805
1698,hamburger meat,specialty chocolate,0.002052334530528476,0.1095890410958904,3.9923185251568296
1699,pastry,hamburger meat,0.002052334530528476,0.05517241379310345,3.360344827586207
1700,pip fruit,hamburger meat,0.0030785017957927143,0.09022556390977444,3.168461694777484
1701,hamburger meat,soda,0.002052334530528476,0.1095890410958904,4.496611391492429
1702,hamburger meat,whole milk,0.002308876346844536,0.12328767123287672,4.142890883325461
1703,waffles,hamburger meat,0.002052334530528476,0.14285714285714285,3.146085552865214
1704,whipped/sour cream,ice cream,0.002308876346844536,0.0782608695652174,3.4666007905138345
1705,ice cream,whipped/sour cream,0.002052334530528476,0.17391304347826086,4.317917474383827
1706,long life bakery product,meat,0.002565418163160595,0.18518518518518517,7.932437932437932
1707,long life bakery product,whole milk,0.002308876346844536,0.16666666666666669,4.776960784313726
1708,citrus fruit,pastry,0.002052334530528476,0.08510638297872339,3.189852700490998
1709,whipped/sour cream,whole milk,0.002565418163160595,0.08695652173913043,3.167817960178789
1710,newspapers,soda,0.002565418163160595,0.08928571428571429,4.640476190476191
1711,newspapers,whole milk,0.002308876346844536,0.08035714285714286,3.1962463556851315
1712,newspapers,specialty bar,0.002052334530528476,0.07142857142857142,3.7123809523809523
1713,pork,whole milk,0.002308876346844536,0.09090909090909093,3.0030816640986138
1714,oil,soda,0.0028219599794766545,0.05069124423963133,3.4665696499312797
1715,citrus fruit,tropical fruit,0.002052334530528476,0.0522875816993464,3.235190372445274
1716,sausage,citrus fruit,0.002308876346844536,0.19148936170212766,3.288218202268254
1717,citrus fruit,soda,0.002052334530528476,0.1509433962264151,6.193445878848063
1718,citrus fruit,waffles,0.002308876346844536,0.16981132075471697,4.472463029066803
1719,onions,pastry,0.002052334530528476,0.14285714285714285,3.0596546310832022
1720,pork,salty snack,0.002308876346844536,0.09090909090909093,3.108452950558214
1721,pot plants,citrus fruit,0.002308876346844536,0.07758620689655173,3.64374740340673
1722,seasonal products,citrus fruit,0.002565418163160595,0.099009900990099,3.015160891089109
1723,salt,citrus fruit,0.002308876346844536,0.10112359550561797,3.551169146674764
1724,specialty chocolate,citrus fruit,0.0038481272447408927,0.24193548387096772,3.1227301858577223
1725,spread cheese,citrus fruit,0.002308876346844536,0.09183673469387756,3.225041367898511
1726,processed cheese,pastry,0.002052334530528476,0.3076923076923077,3.3785482123510295
1727,red/blush wine,pastry,0.002308876346844536,0.32142857142857145,3.5293762575452723
1728,waffles,pastry,0.002052334530528476,0.14285714285714285,3.0596546310832022
1729,pastry,waffles,0.0028219599794766545,0.07586206896551724,3.2142428785607198
1730,pip fruit,soda,0.002565418163160595,0.07518796992481203,3.085081123862287
1731,pip fruit,tropical fruit,0.002052334530528476,0.06015037593984962,3.8437076297300625
1732,pip fruit,specialty chocolate,0.002052334530528476,0.06015037593984962,3.7817123453795776
1733,pork,soda,0.002052334530528476,0.08080808080808081,3.9373737373737376
1734,pot plants,root vegetables,0.002052334530528476,0.06896551724137931,3.5843678160919543
1735,processed cheese,whole milk,0.002565418163160595,0.38461538461538464,3.399616256759114
1736,seasonal products,whole milk,0.002052334530528476,0.0792079207920792,3.0569552004705414
1737,salt,citrus fruit,0.002052334530528476,0.18181818181818182,3.1221465758910694
1738,citrus fruit,soda,0.0038481272447408927,0.06607929515418502,3.219713656387665
1739,citrus fruit,tropical fruit,0.002308876346844536,0.05882352941176471,3.371972318339101
1740,citrus fruit,whipped/sour cream,0.002052334530528476,0.0522875816993464,3.91955756661639
1741,shopping bags,soda,0.002308876346844536,0.225,3.4529527559055118
1742,shopping bags,whole milk,0.0030785017957927143,0.3,3.248333333333333
1743,shopping bags,specialty chocolate,0.002565418163160595,0.07246376811594203,4.555867227676484
1744,waffles,tropical fruit,0.002052334530528476,0.14285714285714285,3.200328407224959
1745,soda,specialty chocolate,0.0035915854284248334,0.05511811023622047,3.4653289306578614
1746,tropical fruit,specialty chocolate,0.0028219599794766545,0.06077348066298342,3.8208875423275708
1747,whole milk,specialty chocolate,0.0048742945100051305,0.05277777777777777,3.3181899641577055
1748,spread cheese,citrus fruit,0.002565418163160595,0.17857142857142858,3.066393958464443
1749,sugar,whole milk,0.0035915854284248334,0.05447470817120622,3.37051448335495
1750,cream cheese,other vegetables,0.002052334530528476,0.15999999999999998,3.2483333333333326
1751,cream cheese,whole milk,0.002308876346844536,0.18,3.2634418604651163
1752,cream cheese,whole milk,0.002052334530528476,0.16666666666666666,3.021705426356589
1753,cream cheese,misc. beverages,0.002052334530528476,0.14814814814814814,6.345950345950346
1754,curd,domestic eggs,0.002052334530528476,0.12903225806451613,4.089168633621821
1755,rolls/buns,frankfurter,0.002565418163160595,0.059880239520958084,3.0313399175674625
1756,curd,frankfurter,0.0028219599794766545,0.17741935483870966,4.549872665534805
1757,curd,frankfurter,0.002565418163160595,0.16129032258064516,3.1593451126600747
1758,newspapers,soda,0.002308876346844536,0.13846153846153847,3.2126373626373628
1759,whipped/sour cream,curd,0.0030785017957927143,0.1904761904761905,3.693911395403933
1760,frankfurter,root vegetables,0.002308876346844536,0.11538461538461539,3.3316239316239322
1761,domestic eggs,frankfurter,0.0033350436121087736,0.15853658536585366,3.105405074151244
1762,domestic eggs,frankfurter,0.002052334530528476,0.0975609756097561,3.6218350754936126
1763,frozen meals,whole milk,0.002052334530528476,0.2424242424242424,3.4487945144879446
1764,domestic eggs,whole milk,0.002308876346844536,0.10975609756097562,3.145803443328551
1765,pork,domestic eggs,0.002308876346844536,0.16981132075471697,3.122285510857956
1766,domestic eggs,pastry,0.002565418163160595,0.12195121951219513,3.0086446434084597
1767,pork,domestic eggs,0.002565418163160595,0.18867924528301885,3.5876668200644266
1768,pork,root vegetables,0.002052334530528476,0.1509433962264151,4.358350803633822
1769,pork,soda,0.002052334530528476,0.1509433962264151,3.4010251935870865
1770,pork,whole milk,0.0033350436121087736,0.2452830188679245,3.489464261121057
1771,domestic eggs,soda,0.002052334530528476,0.0975609756097561,3.1429147349324733
1772,frankfurter,soda,0.002308876346844536,0.11538461538461539,4.0888111888111895
1773,margarine,frankfurter,0.002565418163160595,0.18867924528301885,3.0902172189630566
1774,margarine,frankfurter,0.002308876346844536,0.16981132075471697,3.3262539110647578
1775,newspapers,frankfurter,0.002052334530528476,0.12307692307692308,3.156275303643725
1776,whipped/sour cream,frankfurter,0.0030785017957927143,0.1904761904761905,3.1196478591436576
1777,pork,frankfurter,0.002565418163160595,0.18867924528301885,3.695837678960842
1778,rolls/buns,frankfurter,0.00513083632632119,0.11976047904191617,3.071225969114403
1779,root vegetables,frankfurter,0.004361210877373012,0.15454545454545454,3.0272270443124714
1780,sausage,frankfurter,0.0033350436121087736,0.13131313131313133,3.1210889381621096
1781,whipped/sour cream,frankfurter,0.0028219599794766545,0.1746031746031746,3.4201164552923347
1782,whipped/sour cream,frankfurter,0.002052334530528476,0.12698412698412698,3.7498797498797494
1783,frozen dessert,whole milk,0.002052334530528476,0.08888888888888888,3.3316239316239313
1784,pastry,whole milk,0.002052334530528476,0.17391304347826086,3.1530839231547017
1785,frozen vegetables,fruit/vegetable juice,0.002052334530528476,0.1568627450980392,3.845603650265138
1786,fruit/vegetable juice,tropical fruit,0.002308876346844536,0.14754098360655737,3.3830279652844744
1787,grapes,soda,0.002308876346844536,0.3461538461538462,4.256491142926475
1788,margarine,soda,0.002308876346844536,0.16981132075471697,3.7186771252914985
1789,meat,whole milk,0.002308876346844536,0.2903225806451613,3.338281473023123
1790,meat,whole milk,0.002052334530528476,0.25806451612903225,3.854158942034359
1791,other vegetables,misc. beverages,0.0035915854284248334,0.07291666666666667,3.123397435897436
1792,root vegetables,misc. beverages,0.002308876346844536,0.08181818181818183,3.5046953046953053
1793,other vegetables,soda,0.002565418163160595,0.05208333333333333,3.030161691542288
1794,yogurt,misc. beverages,0.002565418163160595,0.07092198581560283,3.0379549528485694
1795,root vegetables,misc. beverages,0.002052334530528476,0.07272727272727272,3.115284715284715
1796,rolls/buns,soda,0.002308876346844536,0.053892215568862284,3.1354008401108233
1797,napkins,pastry,0.002052334530528476,0.19047619047619047,3.0181958962446767
1798,whipped/sour cream,newspapers,0.002565418163160595,0.15873015873015872,3.078259496169944
1799,newspapers,whipped/sour cream,0.002308876346844536,0.13846153846153847,3.4377266046055857
1800,sausage,sugar,0.002308876346844536,0.09090909090909093,3.108452950558214
1801,specialty bar,coffee,0.0028219599794766545,0.053658536585365846,3.320015485869144
1802,pickled vegetables,soda,0.002308876346844536,0.06923076923076923,3.174841628959276
1803,pickled vegetables,soda,0.002052334530528476,0.06153846153846154,4.283516483516483
1804,pip fruit,whole milk,0.002052334530528476,0.17391304347826086,3.1530839231547017
1805,waffles,whole milk,0.002052334530528476,0.3076923076923077,3.5380077149988653
1806,pork,soda,0.0035915854284248334,0.2641509433962264,3.2481399916671627
1807,pork,soda,0.002052334530528476,0.1509433962264151,3.1131077168813017
1808,sugar,soda,0.002052334530528476,0.2857142857142857,3.5132942767012167
